0	design1.coupled	0
1	design1.coupled	1
2	design1.coupled	2
3	design1.coupled	3
4	design1.coupled	4
5	design1.coupled	5
6	design1.coupled	6
7	design1.coupled	7
8	design1.coupled	8
9	design1.coupled	9
10	design1.coupled	10
11	design1.coupled	11
12	design1.coupled	12
13	design1.coupled	13
14	design1.coupled	14
15	design1.coupled	15
16	design1.coupled	16
17	design1.coupled	17
18	design1.coupled	18
19	design1.coupled	19
20	design1.coupled	20
21	design1.coupled	21
22	design1.coupled	22
23	design1.coupled	23
24	design1.coupled	24
25	design1.coupled	25
26	design1.coupled	26
27	design1.coupled	27
28	design1.coupled	28
29	design1.coupled	29
30	design1.coupled	30
31	design1.coupled	31
32	design1.coupled	32
33	design1.coupled	33
34	design1.coupled	34
35	design1.coupled	35
36	design1.coupled	36
37	design1.coupled	37
38	design1.coupled	38
39	design1.coupled	39
40	design1.coupled	40
41	design1.coupled	41
42	design1.coupled	42
43	design1.coupled	43
44	design1.coupled	44
45	design1.coupled	45
46	design1.coupled	46
47	design1.coupled	47
48	design1.coupled	48
49	design1.coupled	49
50	design1.coupled	50
51	design1.coupled	51
52	design1.coupled	52
53	design1.coupled	53
54	design1.coupled	54
55	design1.coupled	55
56	design1.coupled	56
57	design1.coupled	57
58	design1.coupled	58
59	design1.coupled	59
60	design1.coupled	60
61	design1.coupled	61
62	design1.coupled	62
63	design1.coupled	63
64	design1.coupled	64
65	design1.coupled	65
66	design1.coupled	66
67	design1.coupled	67
68	design1.coupled	68
69	design1.coupled	69
70	design1.coupled	70
71	design1.coupled	71
72	design1.coupled	72
73	design1.coupled	73
74	design1.coupled	74
75	design1.coupled	75
76	design1.coupled	76
77	design1.coupled	77
78	design1.coupled	78
79	design1.coupled	79
80	design1.coupled	80
81	design1.coupled	81
82	design1.coupled	82
83	design1.coupled	83
84	design1.coupled	84
85	design1.coupled	85
86	design1.coupled	86
87	design1.coupled	87
88	design1.coupled	88
89	design1.coupled	89
90	design1.coupled	90
91	design1.coupled	91
92	design1.coupled	92
93	design1.coupled	93
94	design1.coupled	94
95	design1.coupled	95
96	design1.coupled	96
97	design1.coupled	97
98	design1.coupled	98
99	design1.coupled	99
100	design1.coupled	100
101	design1.coupled	101
102	design1.coupled	102
103	design1.coupled	103
104	design1.coupled	104
105	design1.coupled	105
106	design1.coupled	106
107	design1.coupled	107
108	design1.coupled	108
109	design1.coupled	109
110	design1.coupled	110
111	design1.coupled	111
112	design1.coupled	112
113	design1.coupled	113
114	design1.coupled	114
115	design1.coupled	115
116	design1.coupled	116
117	design1.coupled	117
118	design1.coupled	118
119	design1.coupled	119
120	design1.coupled	120
121	design1.coupled	121
122	design1.coupled	122
123	design1.coupled	123
124	design1.coupled	124
125	design1.coupled	125
126	design1.coupled	126
127	design1.coupled	127
128	design1.coupled	128
129	design1.coupled	129
130	design1.coupled	130
131	design1.coupled	131
132	design1.coupled	132
133	design1.coupled	133
134	design1.coupled	134
135	design1.coupled	135
136	design1.coupled	136
137	design1.coupled	137
138	design1.coupled	138
139	design1.coupled	139
140	design1.coupled	140
141	design1.coupled	141
142	design1.coupled	142
143	design1.coupled	143
144	design1.coupled	144
145	design1.coupled	145
146	design1.coupled	146
147	design1.coupled	147
148	design1.coupled	148
149	design1.coupled	149
150	design1.coupled	150
151	design1.coupled	151
152	design1.coupled	152
153	design1.coupled	153
154	design1.coupled	154
155	design1.coupled	155
156	design1.coupled	156
157	design1.coupled	157
158	design1.coupled	158
159	design1.coupled	159
160	design1.coupled	160
161	design1.coupled	161
162	design1.coupled	162
163	design1.coupled	163
164	design1.coupled	164
165	design1.coupled	165
166	design1.coupled	166
167	design1.coupled	167
168	design1.coupled	168
169	design1.coupled	169
170	design1.coupled	170
171	design1.coupled	171
172	design1.coupled	172
173	design1.coupled	173
174	design1.coupled	174
175	design1.coupled	175
176	design1.coupled	176
177	design1.coupled	177
178	design1.coupled	178
179	design1.coupled	179
180	design1.coupled	180
181	design1.coupled	181
182	design1.coupled	182
183	design1.coupled	183
184	design1.coupled	184
185	design1.coupled	185
186	design1.coupled	186
187	design1.coupled	187
188	design1.coupled	188
189	design1.coupled	189
190	design1.coupled	190
191	design1.coupled	191
192	design1.coupled	192
193	design1.coupled	193
194	design1.coupled	194
195	design1.coupled	195
196	design1.coupled	196
197	design1.coupled	197
198	design1.coupled	198
199	design1.coupled	199
200	design2.coupled	0
201	design2.coupled	1
202	design2.coupled	2
203	design2.coupled	3
204	design2.coupled	4
205	design2.coupled	5
206	design2.coupled	6
207	design2.coupled	7
208	design2.coupled	8
209	design2.coupled	9
210	design2.coupled	10
211	design2.coupled	11
212	design2.coupled	12
213	design2.coupled	13
214	design2.coupled	14
215	design2.coupled	15
216	design2.coupled	16
217	design2.coupled	17
218	design2.coupled	18
219	design2.coupled	19
220	design2.coupled	20
221	design2.coupled	21
222	design2.coupled	22
223	design2.coupled	23
224	design2.coupled	24
225	design2.coupled	25
226	design2.coupled	26
227	design2.coupled	27
228	design2.coupled	28
229	design2.coupled	29
230	design2.coupled	30
231	design2.coupled	31
232	design2.coupled	32
233	design2.coupled	33
234	design2.coupled	34
235	design2.coupled	35
236	design2.coupled	36
237	design2.coupled	37
238	design2.coupled	38
239	design2.coupled	39
240	design2.coupled	40
241	design2.coupled	41
242	design2.coupled	42
243	design2.coupled	43
244	design2.coupled	44
245	design2.coupled	45
246	design2.coupled	46
247	design2.coupled	47
248	design2.coupled	48
249	design2.coupled	49
250	design2.coupled	50
251	design2.coupled	51
252	design2.coupled	52
253	design2.coupled	53
254	design2.coupled	54
255	design2.coupled	55
256	design2.coupled	56
257	design2.coupled	57
258	design2.coupled	58
259	design2.coupled	59
260	design2.coupled	60
261	design2.coupled	61
262	design2.coupled	62
263	design2.coupled	63
264	design2.coupled	64
265	design2.coupled	65
266	design2.coupled	66
267	design2.coupled	67
268	design2.coupled	68
269	design2.coupled	69
270	design2.coupled	70
271	design2.coupled	71
272	design2.coupled	72
273	design2.coupled	73
274	design2.coupled	74
275	design2.coupled	75
276	design2.coupled	76
277	design2.coupled	77
278	design2.coupled	78
279	design2.coupled	79
280	design2.coupled	80
281	design2.coupled	81
282	design2.coupled	82
283	design2.coupled	83
284	design2.coupled	84
285	design2.coupled	85
286	design2.coupled	86
287	design2.coupled	87
288	design2.coupled	88
289	design2.coupled	89
290	design2.coupled	90
291	design2.coupled	91
292	design2.coupled	92
293	design2.coupled	93
294	design2.coupled	94
295	design2.coupled	95
296	design2.coupled	96
297	design2.coupled	97
298	design2.coupled	98
299	design2.coupled	99
300	design2.coupled	100
301	design2.coupled	101
302	design2.coupled	102
303	design2.coupled	103
304	design2.coupled	104
305	design2.coupled	105
306	design2.coupled	106
307	design2.coupled	107
308	design2.coupled	108
309	design2.coupled	109
310	design2.coupled	110
311	design2.coupled	111
312	design2.coupled	112
313	design2.coupled	113
314	design2.coupled	114
315	design2.coupled	115
316	design2.coupled	116
317	design2.coupled	117
318	design2.coupled	118
319	design2.coupled	119
320	design2.coupled	120
321	design2.coupled	121
322	design2.coupled	122
323	design2.coupled	123
324	design2.coupled	124
325	design2.coupled	125
326	design2.coupled	126
327	design2.coupled	127
328	design2.coupled	128
329	design2.coupled	129
330	design2.coupled	130
331	design2.coupled	131
332	design2.coupled	132
333	design2.coupled	133
334	design2.coupled	134
335	design2.coupled	135
336	design2.coupled	136
337	design2.coupled	137
338	design2.coupled	138
339	design2.coupled	139
340	design2.coupled	140
341	design2.coupled	141
342	design2.coupled	142
343	design2.coupled	143
344	design2.coupled	144
345	design2.coupled	145
346	design2.coupled	146
347	design2.coupled	147
348	design2.coupled	148
349	design2.coupled	149
350	design2.coupled	150
351	design2.coupled	151
352	design2.coupled	152
353	design2.coupled	153
354	design2.coupled	154
355	design2.coupled	155
356	design2.coupled	156
357	design2.coupled	157
358	design2.coupled	158
359	design2.coupled	159
360	design2.coupled	160
361	design2.coupled	161
362	design2.coupled	162
363	design2.coupled	163
364	design2.coupled	164
365	design2.coupled	165
366	design2.coupled	166
367	design2.coupled	167
368	design2.coupled	168
369	design2.coupled	169
370	design2.coupled	170
371	design2.coupled	171
372	design2.coupled	172
373	design2.coupled	173
374	design2.coupled	174
375	designN.coupled	0
376	designN.coupled	1
377	designN.coupled	2
378	designN.coupled	3
379	designN.coupled	4
380	designN.coupled	5
381	designN.coupled	6
382	designN.coupled	7
383	designN.coupled	8
384	designN.coupled	9
385	designN.coupled	10
386	designN.coupled	11
387	designN.coupled	12
388	designN.coupled	13
389	designN.coupled	14
390	designN.coupled	15
391	designN.coupled	16
392	designN.coupled	17
393	designN.coupled	18
394	designN.coupled	19
395	designN.coupled	20
396	designN.coupled	21
397	designN.coupled	22
398	designN.coupled	23
399	designN.coupled	24
400	designN.coupled	25
401	designN.coupled	26
402	designN.coupled	27
403	designN.coupled	28
404	designN.coupled	29
405	designN.coupled	30
406	designN.coupled	31
407	designN.coupled	32
408	designN.coupled	33
409	designN.coupled	34
410	designN.coupled	35
411	designN.coupled	36
412	designN.coupled	37
413	designN.coupled	38
414	designN.coupled	39
415	designN.coupled	40
416	designN.coupled	41
417	designN.coupled	42
418	designN.coupled	43
419	designN.coupled	44
420	designN.coupled	45
421	designN.coupled	46
422	designN.coupled	47
423	designN.coupled	48
424	designN.coupled	49
425	designN.coupled	50
426	designN.coupled	51
427	designN.coupled	52
428	designN.coupled	53
429	designN.coupled	54
